--------- beginning of crash
--------- beginning of system
--------- beginning of main
09-05 15:09:01.580 12228 12648 I BitmapRecognizeUtils: similar ： target  ==0.35754658382650184，target_2 =  303405.5642640966， target_3 =  134772.0， target_4 = 0.2967689465166206, index = 54
09-05 15:09:01.580 12228 12648 I BitmapRecognizeUtils: similar ： target  ==0.30034434568404583，target_2 =  674339.9645871671， target_3 =  137985.0， target_4 = 0.3621403336465781, index = 55
09-05 15:09:01.580 12228 12648 I BitmapRecognizeUtils: similar ： target  ==0.38128264618350244，target_2 =  330536.18483772303， target_3 =  121135.0， target_4 = 0.36592673549512594, index = 56
09-05 15:09:01.580 12228 12648 I BitmapRecognizeUtils: similar ： target  ==0.32395939647434685，target_2 =  336673.6915802， target_3 =  133997.0， target_4 = 0.3158333676948134, index = 57
09-05 15:09:01.581 12228 12648 I BitmapRecognizeUtils: similar ： target  ==0.35271346965283706，target_2 =  492620.21046970383， target_3 =  147137.0， target_4 = 0.30134186288086795, index = 58
09-05 15:09:01.581 12228 12648 I BitmapRecognizeUtils: similar ： target  ==0.3972099683506548，target_2 =  374581.8853422969， target_3 =  131276.0， target_4 = 0.3119281574745421, index = 59
09-05 15:09:01.581 12228 12648 I BitmapRecognizeUtils: similar ： target  ==0.4177425114721163，target_2 =  399632.9760671226， target_3 =  151164.0， target_4 = 0.2815840021331946, index = 60
09-05 15:09:01.581 12228 12648 I BitmapRecognizeUtils: similar ： target  ==0.4664709433943753，target_2 =  313367.7620548779， target_3 =  146416.0， target_4 = 0.2601805692359522, index = 61
09-05 15:09:01.582 12228 12648 I BitmapRecognizeUtils: similar ： target  ==0.40262585705708426，target_2 =  438967.2398768453， target_3 =  144177.0， target_4 = 0.3090184868371204, index = 62
09-05 15:09:01.582 12228 12648 I BitmapRecognizeUtils: similar ： target  ==0.4000744224260604，target_2 =  419864.0287401185， target_3 =  148588.0， target_4 = 0.28665052612906755, index = 63
09-05 15:09:01.582 12228 12648 I BitmapRecognizeUtils: similar ： target  ==-0.5192796677640612，target_2 =  622195.8009605446， target_3 =  128029.0， target_4 = 0.5985042755361349, index = 64
09-05 15:09:01.582 12228 12648 I BitmapRecognizeUtils: similar ： target  ==0.4322449958957609，target_2 =  434615.28130385047， target_3 =  154009.0， target_4 = 0.27925478320656105, index = 65
09-05 15:09:01.582 12228 12648 I BitmapRecognizeUtils: similar ： target  ==-0.48483161971488825，target_2 =  1087333.510536756， target_3 =  160750.0， target_4 = 0.5282377163583182, index = 66
09-05 15:09:01.583 12228 12648 I BitmapRecognizeUtils: similar ： target  ==0.4886581472428593，target_2 =  671714.1580148749， target_3 =  172512.0， target_4 = 0.24351332156545122, index = 67
09-05 15:09:01.583 12228 12648 I BitmapRecognizeUtils: similar ： target  ==0.4038525439666401，target_2 =  294142.12547429535， target_3 =  146150.0， target_4 = 0.2816575713189047, index = 68
09-05 15:09:01.583 12228 12648 I BitmapRecognizeUtils: similar ： target  ==0.3023597959614857，target_2 =  141199.30150512987， target_3 =  111373.0， target_4 = 0.31099772103130974, index = 69
09-05 15:09:01.583 12228 12648 I BitmapRecognizeUtils: similar ： target  ==0.43769095222551124，target_2 =  179378.51805560564， target_3 =  111946.0， target_4 = 0.31879381217967556, index = 70
09-05 15:09:01.584 12228 12648 I BitmapRecognizeUtils: similar ： target  ==0.35945392934656006，target_2 =  576183.0493783554， target_3 =  157570.0， target_4 = 0.28361495616999066, index = 71
09-05 15:09:01.584 12228 12648 I BitmapRecognizeUtils: similar ： target  ==0.30226755810320727，target_2 =  271882.05859778833， target_3 =  130514.0， target_4 = 0.3151925799281213, index = 72
09-05 15:09:01.584 12228 12648 I BitmapRecognizeUtils: similar ： target  ==0.3820537724483814，target_2 =  250736.40813645307， target_3 =  130819.0， target_4 = 0.31066267089092264, index = 73
09-05 15:09:01.584 12228 12648 I BitmapRecognizeUtils: similar ： target  ==0.347131623177362，target_2 =  360914.30980878224， target_3 =  140096.0， target_4 = 0.3056627401856151, index = 74
09-05 15:09:01.585 12228 12648 I BitmapRecognizeUtils: similar ： target  ==0.47829440133217704，target_2 =  302227.6132581475， target_3 =  141487.0， target_4 = 0.28932628123525045, index = 75
09-05 15:09:01.585 12228 12648 I BitmapRecognizeUtils: similar ： target  ==0.40691830734760925，target_2 =  326083.15789833607， target_3 =  138123.0， target_4 = 0.2792889047350411, index = 76
09-05 15:09:01.585 12228 12648 I BitmapRecognizeUtils: similar ： target  ==0.3375544496528455，target_2 =  449183.70806330757， target_3 =  153148.0， target_4 = 0.2867546176819781, index = 77
09-05 15:09:01.585 12228 12648 I BitmapRecognizeUtils: similar ： target  ==0.42323531392766156，target_2 =  695926.5004409114， target_3 =  164316.0， target_4 = 0.2764726734588643, index = 78
09-05 15:09:01.586 12228 12648 I BitmapRecognizeUtils: similar ： target  ==0.2462961292828391，target_2 =  393093.6419414968， target_3 =  137866.0， target_4 = 0.3125004908610799, index = 79
09-05 15:09:01.586 12228 12648 I BitmapRecognizeUtils: similar ： target  ==0.36312101470400665，target_2 =  929208.3104864699， target_3 =  169142.0， target_4 = 0.2718497053048615, index = 80
09-05 15:09:01.586 12228 12648 I BitmapRecognizeUtils: similar ： target  ==0.43297101803771804，target_2 =  707065.6399919639， target_3 =  166167.0， target_4 = 0.2728534062072874, index = 81
09-05 15:09:01.586 12228 12648 I BitmapRecognizeUtils: similar ： target  ==0.2388650109288778，target_2 =  379457.1448605735， target_3 =  136108.0， target_4 = 0.3141275134254413, index = 82
09-05 15:09:01.586 12228 12648 I BitmapRecognizeUtils: similar ： target  ==0.28239857602003443，target_2 =  824238.8547926245， target_3 =  162899.0， target_4 = 0.3222073132223739, index = 83
09-05 15:09:01.587 12228 12648 I BitmapRecognizeUtils: similar ： target  ==0.06578870747059502，target_2 =  425209.49869022483， target_3 =  107399.0， target_4 = 0.46524982857934344, index = 84
09-05 15:09:01.587 12228 12648 I BitmapRecognizeUtils: similar ： target  ==0.3215115726412235，target_2 =  367484.72065453464， target_3 =  152878.0， target_4 = 0.35159018840714756, index = 85
09-05 15:09:01.587 12228 12648 I BitmapRecognizeUtils: similar ： target  ==0.2949201615360746，target_2 =  378053.51564116107， target_3 =  145305.0， target_4 = 0.3907072408460984, index = 86
09-05 15:09:01.587 12228 12648 I BitmapRecognizeUtils: similar ： target  ==0.018232301405152362，target_2 =  416729.7383663918， target_3 =  119245.0， target_4 = 0.4555032093153032, index = 87
09-05 15:09:01.588 12228 12648 I BitmapRecognizeUtils: similar ： target  ==0.14932352000642202，target_2 =  446230.9871057683， target_3 =  138713.0， target_4 = 0.39151517927849455, index = 88
09-05 15:09:01.588 12228 12648 I BitmapRecognizeUtils: similar ： target  ==0.24269692184446265，target_2 =  798572.1473830387， target_3 =  162906.0， target_4 = 0.34688172949174706, index = 89
09-05 15:09:01.588 12228 12648 I BitmapRecognizeUtils: similar ： target  ==0.3983002342837908，target_2 =  438368.94952884497， target_3 =  132299.0， target_4 = 0.3348973887738194, index = 90
09-05 15:09:01.588 12228 12648 I BitmapRecognizeUtils: similar ： target  ==0.3502370067631444，target_2 =  765559.3645357769， target_3 =  162377.0， target_4 = 0.281612148617153, index = 91
09-05 15:09:01.588 12228 12648 I BitmapRecognizeUtils: similar ： target  ==0.3259775411126885，target_2 =  369214.3670248299， target_3 =  129405.0， target_4 = 0.327851328608243, index = 92
09-05 15:09:01.588 12228 12648 I BitmapRecognizeUtils: end to compare = 铁剑
09-05 15:12:21.876 13373 13373 I BitmapRecognizeUtils: initBitmapList = bitmap = android.graphics.Bitmap@2351f42, index = 1
09-05 15:12:21.880 13373 13373 I BitmapRecognizeUtils: initBitmapList = bitmap = android.graphics.Bitmap@c379c90, index = 2
09-05 15:12:21.883 13373 13373 I BitmapRecognizeUtils: initBitmapList = bitmap = android.graphics.Bitmap@df9ed8e, index = 3
09-05 15:12:21.887 13373 13373 I BitmapRecognizeUtils: initBitmapList = bitmap = android.graphics.Bitmap@821f1bc, index = 4
09-05 15:12:21.890 13373 13373 I BitmapRecognizeUtils: initBitmapList = bitmap = android.graphics.Bitmap@62b549a, index = 5
09-05 15:12:21.893 13373 13373 I BitmapRecognizeUtils: initBitmapList = bitmap = android.graphics.Bitmap@9fa6da8, index = 6
09-05 15:12:21.896 13373 13373 I BitmapRecognizeUtils: initBitmapList = bitmap = android.graphics.Bitmap@5da2066, index = 7
09-05 15:12:21.899 13373 13373 I BitmapRecognizeUtils: initBitmapList = bitmap = android.graphics.Bitmap@e5cbc54, index = 8
09-05 15:12:21.903 13373 13373 I BitmapRecognizeUtils: initBitmapList = bitmap = android.graphics.Bitmap@657dcf2, index = 9
09-05 15:12:21.907 13373 13373 I BitmapRecognizeUtils: initBitmapList = bitmap = android.graphics.Bitmap@df349c0, index = 10
09-05 15:12:21.909 13373 13373 I BitmapRecognizeUtils: initBitmapList = bitmap = android.graphics.Bitmap@282d63e, index = 11
09-05 15:12:21.913 13373 13373 I BitmapRecognizeUtils: initBitmapList = bitmap = android.graphics.Bitmap@fa341ec, index = 12
09-05 15:12:21.916 13373 13373 I BitmapRecognizeUtils: initBitmapList = bitmap = android.graphics.Bitmap@2d2184a, index = 13
09-05 15:12:21.918 13373 13373 I BitmapRecognizeUtils: initBitmapList = bitmap = android.graphics.Bitmap@17890d8, index = 14
09-05 15:12:21.922 13373 13373 I BitmapRecognizeUtils: initBitmapList = bitmap = android.graphics.Bitmap@e216f16, index = 15
09-05 15:12:21.926 13373 13373 I BitmapRecognizeUtils: initBitmapList = bitmap = android.graphics.Bitmap@451e284, index = 16
09-05 15:12:21.930 13373 13373 I BitmapRecognizeUtils: initBitmapList = bitmap = android.graphics.Bitmap@b3d66a2, index = 17
09-05 15:12:21.934 13373 13373 I BitmapRecognizeUtils: initBitmapList = bitmap = android.graphics.Bitmap@64ca2f0, index = 18
09-05 15:12:21.937 13373 13373 I BitmapRecognizeUtils: initBitmapList = bitmap = android.graphics.Bitmap@f2f4aee, index = 19
09-05 15:12:21.941 13373 13373 I BitmapRecognizeUtils: initBitmapList = bitmap = android.graphics.Bitmap@7f0fe1c, index = 20
09-05 15:12:21.945 13373 13373 I BitmapRecognizeUtils: initBitmapList = bitmap = android.graphics.Bitmap@44927fa, index = 21
09-05 15:12:21.948 13373 13373 I BitmapRecognizeUtils: initBitmapList = bitmap = android.graphics.Bitmap@81de008, index = 22
09-05 15:12:21.952 13373 13373 I BitmapRecognizeUtils: initBitmapList = bitmap = android.graphics.Bitmap@5f1c9c6, index = 23
09-05 15:12:21.956 13373 13373 I BitmapRecognizeUtils: initBitmapList = bitmap = android.graphics.Bitmap@2b4f4b4, index = 24
09-05 15:12:21.960 13373 13373 I BitmapRecognizeUtils: initBitmapList = bitmap = android.graphics.Bitmap@d30bc52, index = 25
09-05 15:12:21.964 13373 13373 I BitmapRecognizeUtils: initBitmapList = bitmap = android.graphics.Bitmap@e06a820, index = 26
09-05 15:12:21.966 13373 13373 I BitmapRecognizeUtils: initBitmapList = bitmap = android.graphics.Bitmap@9fa4b9e, index = 27
09-05 15:12:21.969 13373 13373 I BitmapRecognizeUtils: initBitmapList = bitmap = android.graphics.Bitmap@2fe264c, index = 28
09-05 15:12:21.973 13373 13373 I BitmapRecognizeUtils: initBitmapList = bitmap = android.graphics.Bitmap@53b83aa, index = 29
09-05 15:12:21.977 13373 13373 I BitmapRecognizeUtils: initBitmapList = bitmap = android.graphics.Bitmap@c0d5b38, index = 30
09-05 15:12:21.981 13373 13373 I BitmapRecognizeUtils: initBitmapList = bitmap = android.graphics.Bitmap@7a63076, index = 31
09-05 15:12:21.984 13373 13373 I BitmapRecognizeUtils: initBitmapList = bitmap = android.graphics.Bitmap@6d8f2e4, index = 32
09-05 15:12:21.988 13373 13373 I BitmapRecognizeUtils: initBitmapList = bitmap = android.graphics.Bitmap@13cde02, index = 33
09-05 15:12:21.994 13373 13373 I BitmapRecognizeUtils: initBitmapList = bitmap = android.graphics.Bitmap@4a45950, index = 34
09-05 15:12:21.997 13373 13373 I BitmapRecognizeUtils: initBitmapList = bitmap = android.graphics.Bitmap@d9ed84e, index = 35
09-05 15:12:21.999 13373 13373 I BitmapRecognizeUtils: initBitmapList = bitmap = android.graphics.Bitmap@57dba7c, index = 36
09-05 15:12:22.001 13373 13373 I BitmapRecognizeUtils: initBitmapList = bitmap = android.graphics.Bitmap@1142b5a, index = 37
09-05 15:12:22.005 13373 13373 I BitmapRecognizeUtils: initBitmapList = bitmap = android.graphics.Bitmap@a2a0268, index = 38
09-05 15:12:22.009 13373 13373 I BitmapRecognizeUtils: initBitmapList = bitmap = android.graphics.Bitmap@a59a326, index = 39
09-05 15:12:22.013 13373 13373 I BitmapRecognizeUtils: initBitmapList = bitmap = android.graphics.Bitmap@8d0dd14, index = 40
09-05 15:12:22.017 13373 13373 I BitmapRecognizeUtils: initBitmapList = bitmap = android.graphics.Bitmap@52ccbb2, index = 41
09-05 15:12:22.020 13373 13373 I BitmapRecognizeUtils: initBitmapList = bitmap = android.graphics.Bitmap@68b680, index = 42
09-05 15:12:22.024 13373 13373 I BitmapRecognizeUtils: initBitmapList = bitmap = android.graphics.Bitmap@997f0fe, index = 43
09-05 15:12:22.028 13373 13373 I BitmapRecognizeUtils: initBitmapList = bitmap = android.graphics.Bitmap@6e2baac, index = 44
09-05 15:12:22.032 13373 13373 I BitmapRecognizeUtils: initBitmapList = bitmap = android.graphics.Bitmap@3fe1f0a, index = 45
09-05 15:12:22.035 13373 13373 I BitmapRecognizeUtils: initBitmapList = bitmap = android.graphics.Bitmap@e16d598, index = 46
09-05 15:12:22.038 13373 13373 I BitmapRecognizeUtils: initBitmapList = bitmap = android.graphics.Bitmap@1e721d6, index = 47
09-05 15:12:22.041 13373 13373 I BitmapRecognizeUtils: initBitmapList = bitmap = android.graphics.Bitmap@b6fb344, index = 48
09-05 15:12:22.045 13373 13373 I BitmapRecognizeUtils: initBitmapList = bitmap = android.graphics.Bitmap@f8b8562, index = 49
09-05 15:12:22.049 13373 13373 I BitmapRecognizeUtils: initBitmapList = bitmap = android.graphics.Bitmap@e56bfb0, index = 50
09-05 15:12:22.052 13373 13373 I BitmapRecognizeUtils: initBitmapList = bitmap = android.graphics.Bitmap@22095ae, index = 51
09-05 15:12:22.055 13373 13373 I BitmapRecognizeUtils: initBitmapList = bitmap = android.graphics.Bitmap@16026dc, index = 52
09-05 15:12:22.059 13373 13373 I BitmapRecognizeUtils: initBitmapList = bitmap = android.graphics.Bitmap@ae45eba, index = 53
09-05 15:12:22.062 13373 13373 I BitmapRecognizeUtils: initBitmapList = bitmap = android.graphics.Bitmap@236d4c8, index = 54
09-05 15:12:22.066 13373 13373 I BitmapRecognizeUtils: initBitmapList = bitmap = android.graphics.Bitmap@ee9ac86, index = 55
09-05 15:12:22.069 13373 13373 I BitmapRecognizeUtils: initBitmapList = bitmap = android.graphics.Bitmap@c487574, index = 56
09-05 15:12:22.073 13373 13373 I BitmapRecognizeUtils: initBitmapList = bitmap = android.graphics.Bitmap@fa40b12, index = 57
09-05 15:12:22.075 13373 13373 I BitmapRecognizeUtils: initBitmapList = bitmap = android.graphics.Bitmap@23174e0, index = 58
09-05 15:12:22.078 13373 13373 I BitmapRecognizeUtils: initBitmapList = bitmap = android.graphics.Bitmap@33c65e, index = 59
09-05 15:12:22.080 13373 13373 I BitmapRecognizeUtils: initBitmapList = bitmap = android.graphics.Bitmap@1e8ff0c, index = 60
09-05 15:12:22.083 13373 13373 I BitmapRecognizeUtils: initBitmapList = bitmap = android.graphics.Bitmap@371ea6a, index = 61
09-05 15:12:22.087 13373 13373 I BitmapRecognizeUtils: initBitmapList = bitmap = android.graphics.Bitmap@facfff8, index = 62
09-05 15:12:22.090 13373 13373 I BitmapRecognizeUtils: initBitmapList = bitmap = android.graphics.Bitmap@ebc4336, index = 63
09-05 15:12:22.094 13373 13373 I BitmapRecognizeUtils: initBitmapList = bitmap = android.graphics.Bitmap@3ae23a4, index = 64
09-05 15:12:22.096 13373 13373 I BitmapRecognizeUtils: initBitmapList = bitmap = android.graphics.Bitmap@d815cc2, index = 65
09-05 15:12:22.099 13373 13373 I BitmapRecognizeUtils: initBitmapList = bitmap = android.graphics.Bitmap@67bd610, index = 66
09-05 15:12:22.101 13373 13373 I BitmapRecognizeUtils: initBitmapList = bitmap = android.graphics.Bitmap@18c830e, index = 67
09-05 15:12:22.105 13373 13373 I BitmapRecognizeUtils: initBitmapList = bitmap = android.graphics.Bitmap@830433c, index = 68
09-05 15:12:22.109 13373 13373 I BitmapRecognizeUtils: initBitmapList = bitmap = android.graphics.Bitmap@c11c21a, index = 69
09-05 15:12:22.116 13373 13373 I BitmapRecognizeUtils: initBitmapList = bitmap = android.graphics.Bitmap@e5c5728, index = 70
09-05 15:12:22.120 13373 13373 I BitmapRecognizeUtils: initBitmapList = bitmap = android.graphics.Bitmap@b79e5e6, index = 71
09-05 15:12:22.124 13373 13373 I BitmapRecognizeUtils: initBitmapList = bitmap = android.graphics.Bitmap@4b3bdd4, index = 72
09-05 15:12:22.128 13373 13373 I BitmapRecognizeUtils: initBitmapList = bitmap = android.graphics.Bitmap@9ee7a72, index = 73
09-05 15:12:22.132 13373 13373 I BitmapRecognizeUtils: initBitmapList = bitmap = android.graphics.Bitmap@c78e340, index = 74
09-05 15:12:22.136 13373 13373 I BitmapRecognizeUtils: initBitmapList = bitmap = android.graphics.Bitmap@8a5cbbe, index = 75
09-05 15:12:22.139 13373 13373 I BitmapRecognizeUtils: initBitmapList = bitmap = android.graphics.Bitmap@6a8f36c, index = 76
09-05 15:12:22.142 13373 13373 I BitmapRecognizeUtils: initBitmapList = bitmap = android.graphics.Bitmap@3eee5ca, index = 77
09-05 15:12:22.145 13373 13373 I BitmapRecognizeUtils: initBitmapList = bitmap = android.graphics.Bitmap@4e7da58, index = 78
09-05 15:12:22.148 13373 13373 I BitmapRecognizeUtils: initBitmapList = bitmap = android.graphics.Bitmap@bfd9496, index = 79
09-05 15:12:22.151 13373 13373 I BitmapRecognizeUtils: initBitmapList = bitmap = android.graphics.Bitmap@d2c4404, index = 80
09-05 15:12:22.164 13373 13373 I BitmapRecognizeUtils: initBitmapList = bitmap = android.graphics.Bitmap@e766422, index = 81
09-05 15:12:22.167 13373 13373 I BitmapRecognizeUtils: initBitmapList = bitmap = android.graphics.Bitmap@c2b9c70, index = 82
09-05 15:12:22.170 13373 13373 I BitmapRecognizeUtils: initBitmapList = bitmap = android.graphics.Bitmap@cbaa06e, index = 83
09-05 15:12:22.173 13373 13373 I BitmapRecognizeUtils: initBitmapList = bitmap = android.graphics.Bitmap@2860f9c, index = 84
09-05 15:12:22.175 13373 13373 I BitmapRecognizeUtils: initBitmapList = bitmap = android.graphics.Bitmap@af4557a, index = 85
09-05 15:12:22.177 13373 13373 I BitmapRecognizeUtils: initBitmapList = bitmap = android.graphics.Bitmap@8b28988, index = 86
09-05 15:12:22.180 13373 13373 I BitmapRecognizeUtils: initBitmapList = bitmap = android.graphics.Bitmap@3e24f46, index = 87
09-05 15:12:22.182 13373 13373 I BitmapRecognizeUtils: initBitmapList = bitmap = android.graphics.Bitmap@5aab634, index = 88
09-05 15:12:22.184 13373 13373 I BitmapRecognizeUtils: initBitmapList = bitmap = android.graphics.Bitmap@d6419d2, index = 89
09-05 15:12:22.186 13373 13373 I BitmapRecognizeUtils: initBitmapList = bitmap = android.graphics.Bitmap@45701a0, index = 90
09-05 15:12:22.189 13373 13373 I BitmapRecognizeUtils: initBitmapList = bitmap = android.graphics.Bitmap@9c6011e, index = 91
09-05 15:12:22.191 13373 13373 I BitmapRecognizeUtils: initBitmapList = bitmap = android.graphics.Bitmap@3ba97cc, index = 92
09-05 15:12:22.203 13373 13373 I BitmapRecognizeUtils: initBitmapList = bitmap = android.graphics.Bitmap@1cd112a, index = 93
09-05 15:12:22.204 13373 13373 I BitmapRecognizeUtils: mListName size = 93
09-05 15:12:22.382 13373 13945 I BitmapRecognizeUtils: start to compare
09-05 15:12:22.387 13373 13945 I BitmapRecognizeUtils: similar ： target  ==0.37497344631556434，target_2 =  150962.03842842113， target_3 =  137415.0， target_4 = 0.28545529572652334, index = 0
09-05 15:12:22.389 13373 13945 I BitmapRecognizeUtils: similar ： target  ==0.1687264288890417，target_2 =  284837.9260839342， target_3 =  85838.0， target_4 = 0.5156473580932301, index = 1
09-05 15:12:22.390 13373 13945 I BitmapRecognizeUtils: similar ： target  ==0.2971557744379013，target_2 =  229636.72375488936， target_3 =  111068.0， target_4 = 0.3685740747101665, index = 2
09-05 15:12:22.392 13373 13945 I BitmapRecognizeUtils: similar ： target  ==0.2966135691107106，target_2 =  389891.8287617942， target_3 =  102587.0， target_4 = 0.3978562601249636, index = 3
09-05 15:12:22.393 13373 13945 I BitmapRecognizeUtils: similar ： target  ==0.46894834013358383，target_2 =  310529.0947311361， target_3 =  177813.0， target_4 = 0.2803266202636923, index = 4
09-05 15:12:22.393 13373 13945 I BitmapRecognizeUtils: similar ： target  ==0.4526861461515635，target_2 =  304394.62145038287， target_3 =  161382.0， target_4 = 0.29450618490289965, index = 5
09-05 15:12:22.394 13373 13945 I BitmapRecognizeUtils: similar ： target  ==0.47598887023497943，target_2 =  265467.7568814936， target_3 =  157456.0， target_4 = 0.29363975478922455, index = 6
09-05 15:12:22.395 13373 13945 I BitmapRecognizeUtils: similar ： target  ==0.2335901655602228，target_2 =  312087.4251597896， target_3 =  110997.0， target_4 = 0.390770062732497, index = 7
09-05 15:12:22.395 13373 13945 I BitmapRecognizeUtils: similar ： target  ==0.47085205187530027，target_2 =  300421.5258681127， target_3 =  155884.0， target_4 = 0.3237681906242148, index = 8
09-05 15:12:22.396 13373 13945 I BitmapRecognizeUtils: similar ： target  ==0.4113811616488466，target_2 =  620322.3742580167， target_3 =  182399.0， target_4 = 0.3080063040226966, index = 9
09-05 15:12:22.396 13373 13945 I BitmapRecognizeUtils: similar ： target  ==0.3002882708869685，target_2 =  174865.57722375816， target_3 =  103831.0， target_4 = 0.34681040863477486, index = 10
09-05 15:12:22.397 13373 13945 I BitmapRecognizeUtils: similar ： target  ==0.4117777605546895，target_2 =  490809.4193856917， target_3 =  154994.0， target_4 = 0.3401070496924163, index = 11
09-05 15:12:22.398 13373 13945 I BitmapRecognizeUtils: similar ： target  ==0.36100534391903555，target_2 =  1084425.886336697， target_3 =  199366.0， target_4 = 0.32185363207627643, index = 12
09-05 15:12:22.398 13373 13945 I BitmapRecognizeUtils: similar ： target  ==0.3732186482151398，target_2 =  298608.7636244455， target_3 =  141068.0， target_4 = 0.33610789518716666, index = 13
09-05 15:12:22.399 13373 13945 I BitmapRecognizeUtils: similar ： target  ==0.41960833325667574，target_2 =  370545.21316615987， target_3 =  180223.0， target_4 = 0.2861715385163204, index = 14
09-05 15:12:22.400 13373 13945 I BitmapRecognizeUtils: similar ： target  ==0.2526104889703169，target_2 =  282962.8606588015， target_3 =  101677.0， target_4 = 0.38401043721539085, index = 15
09-05 15:12:22.400 13373 13945 I BitmapRecognizeUtils: similar ： target  ==0.43403691114285514，target_2 =  254196.9582611034， target_3 =  157589.0， target_4 = 0.2997812438642709, index = 16
09-05 15:12:22.401 13373 13945 I BitmapRecognizeUtils: similar ： target  ==0.39896583488648885，target_2 =  338050.3749137783， target_3 =  169499.0， target_4 = 0.2901386461013274, index = 17
09-05 15:12:22.402 13373 13945 I BitmapRecognizeUtils: similar ： target  ==0.41803250300116296，target_2 =  322237.73166570807， target_3 =  147750.0， target_4 = 0.32343535906860693, index = 18
09-05 15:12:22.403 13373 13945 I BitmapRecognizeUtils: similar ： target  ==0.1685988407337985，target_2 =  324584.3045533036， target_3 =  92287.0， target_4 = 0.4468146828558461, index = 19
09-05 15:12:22.415 13373 13945 I BitmapRecognizeUtils: similar ： target  ==0.26026856651081104，target_2 =  648893.930403832， target_3 =  171879.0， target_4 = 0.32564228896455927, index = 20
09-05 15:12:22.415 13373 13945 I BitmapRecognizeUtils: similar ： target  ==0.4196514980312588，target_2 =  398729.91740948614， target_3 =  168838.0， target_4 = 0.30213769725776246, index = 21
09-05 15:12:22.415 13373 13945 I BitmapRecognizeUtils: similar ： target  ==0.41628257796190543，target_2 =  323559.83381593175， target_3 =  137241.0， target_4 = 0.4350571170626438, index = 22
09-05 15:12:22.416 13373 13945 I BitmapRecognizeUtils: similar ： target  ==0.5404271831169952，target_2 =  287278.197585594， target_3 =  183242.0， target_4 = 0.26332497929108745, index = 23
09-05 15:12:22.416 13373 13945 I BitmapRecognizeUtils: similar ： target  ==0.4519729161431543，target_2 =  200170.8106201854， target_3 =  144577.0， target_4 = 0.30164161355611335, index = 24
09-05 15:12:22.416 13373 13945 I BitmapRecognizeUtils: similar ： target  ==0.41988694709057806，target_2 =  252362.17288667988， target_3 =  140780.0， target_4 = 0.3192065679168621, index = 25
09-05 15:12:22.417 13373 13945 I BitmapRecognizeUtils: similar ： target  ==0.3546515637572123，target_2 =  278828.13800265227， target_3 =  160337.0， target_4 = 0.3001068483475313, index = 26
09-05 15:12:22.417 13373 13945 I BitmapRecognizeUtils: similar ： target  ==0.42430506291110875，target_2 =  340327.68702690647， target_3 =  160901.0， target_4 = 0.32381727026444823, index = 27
09-05 15:12:22.418 13373 13945 I BitmapRecognizeUtils: similar ： target  ==0.42347512763408734，target_2 =  227004.76859338177， target_3 =  150154.0， target_4 = 0.28965361306539705, index = 28
09-05 15:12:22.418 13373 13945 I BitmapRecognizeUtils: similar ： target  ==0.39439437259743，target_2 =  175669.71396472343， target_3 =  118502.0， target_4 = 0.3637035998985939, index = 29
09-05 15:12:22.418 13373 13945 I BitmapRecognizeUtils: similar ： target  ==0.4286037841861901，target_2 =  301909.4227696788， target_3 =  164195.0， target_4 = 0.3061030643005373, index = 30
09-05 15:12:22.419 13373 13945 I BitmapRecognizeUtils: similar ： target  ==0.39168836948798447，target_2 =  445488.5583355908， target_3 =  169127.0， target_4 = 0.32082537725243826, index = 31
09-05 15:12:22.419 13373 13945 I BitmapRecognizeUtils: similar ： target  ==0.5332819892065734，target_2 =  145031.31940841675， target_3 =  160172.0， target_4 = 0.24204766980827003, index = 32
09-05 15:12:22.420 13373 13945 I BitmapRecognizeUtils: similar ： target  ==0.46264461983784216，target_2 =  194195.27625032808， target_3 =  127231.0， target_4 = 0.3176142999238821, index = 33
09-05 15:12:22.420 13373 13945 I BitmapRecognizeUtils: similar ： target  ==0.3121570950320152，target_2 =  830843.6783166641， target_3 =  179157.0， target_4 = 0.3264333893541084, index = 34
09-05 15:12:22.420 13373 13945 I BitmapRecognizeUtils: similar ： target  ==0.5183419365224574，target_2 =  114122.58544445183， target_3 =  92285.0， target_4 = 0.2372546269212719, index = 35
09-05 15:12:22.421 13373 13945 I BitmapRecognizeUtils: similar ： target  ==0.4671103098953742，target_2 =  469038.3844867289， target_3 =  190421.0， target_4 = 0.2843061358745212, index = 36
09-05 15:12:22.421 13373 13945 I BitmapRecognizeUtils: similar ： target  ==0.3525341614969119，target_2 =  382746.0085228303， target_3 =  151956.0， target_4 = 0.3298588267830761, index = 37
09-05 15:12:22.422 13373 13945 I BitmapRecognizeUtils: similar ： target  ==0.43448997961047015，target_2 =  198051.5025971438， target_3 =  136071.0， target_4 = 0.3134257541021319, index = 38
09-05 15:12:22.423 13373 13945 I BitmapRecognizeUtils: similar ： target  ==0.45961573819278806，target_2 =  529577.9028529007， target_3 =  193638.0， target_4 = 0.2741110630658402, index = 39
09-05 15:12:22.423 13373 13945 I BitmapRecognizeUtils: similar ： target  ==0.4001835995260423，target_2 =  353212.74133429007， target_3 =  161848.0， target_4 = 0.3117486034769512, index = 40
09-05 15:12:22.426 13373 13945 I BitmapRecognizeUtils: similar ： target  ==0.4542723153204114，target_2 =  488969.32263395237， target_3 =  184744.0， target_4 = 0.29713628677964316, index = 41
